ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,id,bayesaverage,yearpublished
233371,Clank! In! Space!: A Deck-Building Adventure,2017.0,2,4,90,12,9188,7.86,105,2.54,13715.0,"Card Drafting, Deck Bag and Pool Building, Modular Board, Pick-up and Deliver, Player Elimination, Point to Point Movement, Push Your Luck",Strategy Games,233371,7.43617,2017
175155,Forbidden Stars,2015.0,2,4,180,14,7516,7.97,106,3.83,11900.0,"Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Dice Rolling, Hand Management, Modular Board, Order Counters, Variable Player Powers",Strategy Games,175155,7.43903,2015
155821,Inis,2016.0,2,4,90,14,12665,7.8,107,2.88,16477.0,"Action Drafting, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Card Drafting, Hand Management, King of the Hill, Map Addition, Modular Board, Variable Phase Order, Variable Set-up",Strategy Games,155821,7.53345,2016
281259,The Isle of Cats,2019.0,1,4,90,8,6450,8.04,108,2.32,12360.0,"Card Drafting, Drafting, Grid Coverage, Hidden Victory Points, Income, Pattern Building, Set Collection, Solo / Solitaire Game, Square Grid, Tile Placement, Turn Order: Stat-Based","Family Games, Strategy Games",281259,7.38182,2019
103885,Star Wars: X-Wing Miniatures Game,2012.0,2,2,45,14,23061,7.69,109,2.49,38018.0,"Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Player Elimination, Simulation, Simultaneous Action Selection, Variable Player Powers","Customizable Games, Wargames",103885,7.36482,2012
161970,Alchemists,2014.0,2,4,120,13,18250,7.67,110,3.9,23577.0,"Action Drafting, Card Drafting, Constrained Bidding, End Game Bonuses, Events, Hand Management, Turn Order: Progressive",Strategy Games,161970,7.39675,2014
34635,Stone Age,2008.0,2,4,90,10,44975,7.57,111,2.48,47743.0,"Contracts, Dice Rolling, End Game Bonuses, Set Collection, Turn Order: Progressive, Worker Placement","Family Games, Strategy Games",34635,7.38432,2008
146652,Legendary Encounters: An Alien Deck Building Game,2014.0,1,5,60,17,11251,7.79,112,2.7,16119.0,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Events, Hidden Roles, Player Elimination, Solo / Solitaire Game, Team-Based Game, Variable Player Powers",Thematic Games,146652,7.37122,2014
175640,Vinhos Deluxe Edition,2016.0,1,4,135,14,4245,8.21,113,4.05,7957.0,"Area Majority / Influence, Variable Phase Order, Worker Placement",Strategy Games,175640,7.45472,2016
233398,Endeavor: Age of Sail,2018.0,2,5,90,13,6265,8.02,114,2.8,8879.0,"Area Majority / Influence, Card Drafting, Point to Point Movement, Set Collection, Tech Trees / Tech Tracks",Strategy Games,233398,7.36863,2018
147020,Star Realms,2014.0,2,2,20,12,35947,7.58,115,1.94,52271.0,"Card Drafting, Deck Bag and Pool Building, Delayed Purchase, Hand Management, Take That",Strategy Games,147020,7.40365,2014
104162,Descent: Journeys in the Dark (Second Edition),2012.0,1,5,120,14,22715,7.69,116,3.2,35659.0,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Hand Management, Line of Sight, Modular Board, Movement Points, Multiple Maps, Scenario / Mission / Campaign Game, Team-Based Game, Variable Player Powers",Thematic Games,104162,7.32329,2012
263918,Cartographers,2019.0,1,100,45,10,10754,7.76,117,1.91,19320.0,"Bingo, Grid Coverage, Line Drawing, Paper-and-Pencil, Solo / Solitaire Game",Family Games,263918,7.39554,2019
262712,Res Arcana,2019.0,2,4,60,12,9719,7.8,118,2.59,13790.0,"Card Drafting, Hand Management, Race, Take That, Turn Order: Pass Order, Variable Player Powers",Strategy Games,262712,7.39652,2019
4098,Age of Steam,2002.0,1,6,120,13,8871,7.78,119,3.9,9636.0,"Auction/Bidding, Catch the Leader, Connections, Dice Rolling, Loans, Network and Route Building, Pick-up and Deliver, Player Elimination, Scenario / Mission / Campaign Game, Selection Order Bid, Tile Placement, Turn Order: Auction, Victory Points as a Resource",Strategy Games,4098,7.48708,2002
148949,Istanbul,2014.0,2,5,60,10,25234,7.58,120,2.58,30353.0,"Contracts, Dice Rolling, Grid Movement, Modular Board, Network and Route Building, Pick-up and Deliver, Race, Variable Set-up, Worker Placement",Strategy Games,148949,7.37528,2014
14996,Ticket to Ride: Europe,2005.0,2,5,60,8,58608,7.55,121,1.94,83075.0,"Card Drafting, Connections, End Game Bonuses, Hand Management, Network and Route Building, Push Your Luck, Set Collection",Family Games,14996,7.39705,2005
150376,Dead of Winter: A Crossroads Game,2014.0,2,5,120,13,39287,7.57,122,3.02,53328.0,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Hand Management, Narrative Choice / Paragraph, Push Your Luck, Semi-Cooperative Game, Storytelling, Trading, Traitor Game, Variable Player Powers, Voting",Thematic Games,150376,7.27739,2014
118048,Targi,2012.0,2,2,60,12,14592,7.64,123,2.35,22524.0,"End Game Bonuses, Modular Board, Set Collection, Turn Order: Progressive, Worker Placement",Strategy Games,118048,7.4065,2012
9609,War of the Ring,2004.0,2,4,120,12,9935,7.77,124,3.85,12793.0,"Action Points, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management",Thematic Games,9609,7.33885,2004
43111,Chaos in the Old World,2009.0,3,4,120,13,14297,7.68,125,3.19,14782.0,"Action Points, Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers","Strategy Games, Thematic Games",43111,7.34204,2009
233867,Welcome To...,2018.0,1,100,25,10,17370,7.61,126,1.82,27392.0,"Bingo, Paper-and-Pencil, Pattern Building, Solo / Solitaire Game",Family Games,233867,7.35507,2018
244522,That's Pretty Clever!,2018.0,1,4,30,8,14352,7.64,127,1.89,21684.0,"Dice Rolling, Drafting, Highest-Lowest Scoring, Paper-and-Pencil, Re-rolling and Locking, Solo / Solitaire Game",Family Games,244522,7.36668,2018
163068,Trickerion: Legends of Illusion,2015.0,2,4,180,14,6665,7.89,128,4.2,9928.0,"Action Points, Action Queue, Catch the Leader, Dice Rolling, Simultaneous Action Selection, Tile Placement, Turn Order: Stat-Based, Worker Placement",Strategy Games,163068,7.53397,2015
77423,The Lord of the Rings: The Card Game,2011.0,1,2,60,13,20805,7.65,129,3.17,32244.0,"Cooperative Game, Deck Construction, Events, Hand Management, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Set-up",Customizable Games,77423,7.38569,2011
17133,Railways of the World,2005.0,2,6,120,10,11039,7.69,130,3.02,11902.0,"Action Points, Auction/Bidding, Card Drafting, Connections, End Game Bonuses, Hexagon Grid, Income, Network and Route Building, Ownership, Pick-up and Deliver, Tile Placement, Turn Order: Auction",Strategy Games,17133,7.30239,2005
128882,The Resistance: Avalon,2012.0,5,10,30,13,27134,7.58,131,1.77,38202.0,"Hidden Roles, Roles with Asymmetric Information, Simultaneous Action Selection, Team-Based Game, Traitor Game, Variable Player Powers, Voting",Party Games,128882,7.3069,2012
218417,Aeon's End: War Eternal,2017.0,1,4,60,14,3191,8.41,132,2.91,7541.0,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Variable Phase Order, Variable Player Powers",Strategy Games,218417,7.46661,2017
221194,Dinosaur Island,2017.0,1,4,120,8,11559,7.72,133,3.04,19263.0,"Action Points, Dice Rolling, Income, Set Collection, Tile Placement, Worker Placement",Strategy Games,221194,7.23624,2017
266524,PARKS,2019.0,1,5,60,10,7275,7.89,134,2.17,14285.0,"Card Drafting, Contracts, Modular Board, Set Collection, Solo / Solitaire Game, Track Movement, Turn Order: Claim Action, Worker Placement",Family Games,266524,7.40785,2019
103343,A Game of Thrones: The Board Game (Second Edition),2011.0,3,6,240,14,28650,7.6,135,3.72,38623.0,"Area Majority / Influence, Area Movement, Auction/Bidding, Auction: Sealed Bid, Card Play Conflict Resolution, Hand Management, Order Counters, Player Elimination, Prisoner's Dilemma, Simultaneous Action Selection, Variable Player Powers",Strategy Games,103343,7.30588,2011
155426,Castles of Mad King Ludwig,2014.0,1,4,90,13,22125,7.56,136,2.66,28039.0,"Card Drafting, End Game Bonuses, I Cut You Choose, Increase Value of Unchosen Resources, Pattern Building, Set Collection, Tile Placement, Turn Order: Progressive",Strategy Games,155426,7.3133,2014
246900,Eclipse: Second Dawn for the Galaxy,2020.0,2,6,200,14,2556,8.8,137,3.48,5256.0,"Alliances, Area Majority / Influence, Area Movement, Area-Impulse, Critical Hits and Failures, Dice Rolling, Grid Movement, Income, Kill Steal, Modular Board, Passed Action Token, Player Elimination, Tile Placement, Variable Player Powers",Strategy Games,246900,7.96609,2020
54043,Jaipur,2009.0,2,2,30,12,37225,7.51,138,1.49,54358.0,"Card Drafting, Hand Management, Market, Score-and-Reset Game, Set Collection",Family Games,54043,7.36392,2009
43015,Hansa Teutonica,2009.0,2,5,90,12,11496,7.65,139,3.12,10985.0,"Action Points, Area Majority / Influence, End Game Bonuses, Network and Route Building, Ownership, Tech Trees / Tech Tracks",Strategy Games,43015,7.46642,2009
10630,Memoir '44,2004.0,2,8,60,8,25720,7.56,140,2.27,33786.0,"Area Majority / Influence, Campaign / Battle Card Driven, Command Cards, Dice Rolling, Die Icon Resolution, Grid Movement, Hand Management, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Scenario / Mission / Campaign Game, Simulation",Wargames,10630,7.33335,2004
70149,Ora et Labora,2011.0,1,4,180,13,9770,7.71,141,3.9,12289.0,"Increase Value of Unchosen Resources, Modular Board, Network and Route Building, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,70149,7.29471,2011
239188,Chronicles of Crime,2018.0,1,4,90,14,14251,7.8,142,2.11,23966.0,"Cooperative Game, Scenario / Mission / Campaign Game, Storytelling",Thematic Games,239188,7.16384,2018
14105,Commands & Colors: Ancients,2006.0,2,2,60,12,7987,7.78,143,2.69,10486.0,"Campaign / Battle Card Driven, Command Cards, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Scenario / Mission / Campaign Game, Simulation",Wargames,14105,7.28264,2006
39463,Cosmic Encounter,2008.0,3,5,120,12,27396,7.54,144,2.57,33832.0,"Alliances, Card Play Conflict Resolution, Hand Management, Interrupts, Negotiation, Prisoner's Dilemma, Race, Simultaneous Action Selection, Take That, Trading, Variable Player Powers","Strategy Games, Thematic Games",39463,7.31754,2008
146508,T.I.M.E Stories,2015.0,2,4,90,12,23729,7.55,145,2.61,35093.0,"Cooperative Game, Dice Rolling, Move Through Deck, Narrative Choice / Paragraph, Storytelling, Variable Player Powers",Thematic Games,146508,7.15205,2015
199561,Sagrada,2017.0,1,4,45,14,26063,7.53,146,1.93,40258.0,"Contracts, Dice Rolling, Drafting, Pattern Building, Set Collection, Solo / Solitaire Game","Abstract Games, Family Games",199561,7.32534,2017
82222,Xia: Legends of a Drift System,2014.0,3,5,180,12,7357,7.86,147,3.17,11630.0,"Action Points, Dice Rolling, Grid Movement, Map Addition, Modular Board, Pick-up and Deliver, Roll / Spin and Move, Tile Placement, Variable Player Powers","Strategy Games, Thematic Games",82222,7.3724,2014
123260,Suburbia,2012.0,1,4,90,8,21584,7.52,148,2.78,24714.0,"Auction: Dutch, Card Drafting, Catch the Leader, Hexagon Grid, Set Collection, Tile Placement",Strategy Games,123260,7.28421,2012
188920,This War of Mine: The Board Game,2017.0,1,6,120,18,8550,7.83,149,3.25,16050.0,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Push Your Luck, Role Playing, Simulation, Solo / Solitaire Game, Storytelling, Variable Player Powers, Worker Placement",Thematic Games,188920,7.34192,2017
287954,Azul: Summer Pavilion,2019.0,2,4,45,8,7039,7.83,150,2.05,12321.0,"Drafting, Pattern Building, Set Collection","Abstract Games, Family Games",287954,7.30374,2019
126042,Nations,2013.0,1,5,200,14,11146,7.64,151,3.54,12085.0,"Card Drafting, Events, Turn Order: Pass Order, Variable Player Powers, Worker Placement",Strategy Games,126042,7.25014,2013
223321,Detective: A Modern Crime Board Game,2018.0,1,5,180,16,7042,7.89,152,2.72,15633.0,"Cooperative Game, Solo / Solitaire Game, Storytelling",Thematic Games,223321,7.17376,2018
195421,Near and Far,2017.0,2,4,120,13,7245,7.81,153,2.82,15697.0,"Card Drafting, Dice Rolling, Narrative Choice / Paragraph, Network and Route Building, Scenario / Mission / Campaign Game, Set Collection, Storytelling, Variable Player Powers, Worker Placement",Thematic Games,195421,7.24143,2017
31627,Ticket to Ride: Nordic Countries,2007.0,2,3,60,8,11646,7.64,154,1.98,17300.0,"Card Drafting, Hand Management, Network and Route Building, Set Collection",Family Games,31627,7.30205,2007
104006,Village,2011.0,2,4,90,12,20255,7.53,155,3.07,26348.0,"Action Drafting, Area Majority / Influence, Contracts, Set Collection, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,104006,7.28481,2011
91,Paths of Glory,1999.0,2,2,480,14,4539,8.06,156,3.84,8630.0,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",Wargames,91,7.25544,1999
21050,Combat Commander: Europe,2006.0,2,2,180,12,5391,7.94,157,3.25,8073.0,"Campaign / Battle Card Driven, Grid Movement, Hexagon Grid, Simulation, Variable Phase Order",Wargames,21050,7.24023,2006
463,Magic: The Gathering,1993.0,2,2,20,13,32442,7.52,158,3.22,35625.0,"Deck Construction, Hand Management, Interrupts, Take That",Customizable Games,463,7.40888,1993
171131,Captain Sonar,2016.0,2,8,60,14,16007,7.57,159,2.15,21870.0,"Grid Movement, Hidden Movement, Line Drawing, Real-Time, Role Playing, Secret Unit Deployment, Simulation, Team-Based Game","Party Games, Thematic Games",171131,7.29069,2016
220877,Rajas of the Ganges,2017.0,2,4,75,12,8826,7.7,160,2.86,11403.0,"Connections, Dice Rolling, Network and Route Building, Race, Tile Placement, Worker Placement",Strategy Games,220877,7.41523,2017
224037,Codenames: Duet,2017.0,2,99,30,11,13985,7.57,161,1.34,27538.0,"Communication Limits, Cooperative Game, Push Your Luck, Team-Based Game",Family Games,224037,7.23944,2017
25021,Sekigahara: The Unification of Japan,2011.0,2,2,180,14,4380,8.04,162,2.77,7464.0,"Action Points, Card Play Conflict Resolution, Force Commitment, Hand Management, Point to Point Movement, Secret Unit Deployment, Turn Order: Auction",Wargames,25021,7.31906,2011
254640,Just One,2018.0,3,7,20,8,11775,7.6,163,1.05,19170.0,"Communication Limits, Cooperative Game",Party Games,254640,7.44004,2018
217372,The Quest for El Dorado,2017.0,2,4,60,10,12131,7.61,164,1.93,19173.0,"Card Drafting, Deck Bag and Pool Building, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Race",Family Games,217372,7.52628,2017
182631,Star Realms: Colony Wars,2015.0,2,2,20,12,6075,7.87,165,1.9,14005.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Take That",Strategy Games,182631,7.26133,2015
148228,Splendor,2014.0,2,4,30,10,58709,7.45,166,1.8,82849.0,"Card Drafting, Contracts, Drafting, Race, Set Collection",Family Games,148228,7.292,2014
194655,Santorini,2016.0,2,4,20,8,27873,7.48,167,1.73,45672.0,"Race, Square Grid, Team-Based Game, Three Dimensional Movement, Variable Player Powers","Abstract Games, Family Games",194655,7.1989,2016
146886,La Granja,2014.0,1,4,120,12,8756,7.67,168,3.58,11163.0,"Area Majority / Influence, Automatic Resource Growth, Dice Rolling, Drafting, Hand Management, Income, Simultaneous Action Selection, Variable Player Powers",Strategy Games,146886,7.23593,2014
271324,It's a Wonderful World,2019.0,1,5,60,14,6061,7.88,169,2.27,9371.0,"Card Drafting, Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection, Variable Player Powers",Strategy Games,271324,7.39035,2019
245638,Coimbra,2018.0,2,4,90,14,8494,7.69,170,3.28,11634.0,"Card Drafting, Dice Rolling, End Game Bonuses, Set Collection, Variable Set-up, Worker Placement with Dice Workers",Strategy Games,245638,7.26027,2018
274364,Watergate,2019.0,2,2,60,12,4438,8.0,171,2.25,8892.0,"Action/Event, Connections, Hand Management, Tug of War",Strategy Games,274364,7.3898,2019
215,Tichu,1991.0,4,4,60,10,13298,7.58,172,2.34,20236.0,"Hand Management, Ladder Climbing, Predictive Bid, Team-Based Game",Strategy Games,215,7.2783,1991
9209,Ticket to Ride,2004.0,2,5,60,8,71611,7.42,174,1.85,97463.0,"Card Drafting, End Game Bonuses, Hand Management, Network and Route Building, Push Your Luck, Set Collection",Family Games,9209,7.26354,2004
316554,Dune: Imperium,2020.0,1,4,120,14,2860,8.45,175,2.88,5682.0,"Card Play Conflict Resolution, Deck Bag and Pool Building, Variable Player Powers, Worker Placement","Strategy Games, Thematic Games",316554,8.22331,2020
129437,Legendary: A Marvel Deck Building Game,2012.0,1,5,60,14,19785,7.57,176,2.44,30186.0,"Deck Bag and Pool Building, Events, Semi-Cooperative Game, Solo / Solitaire Game, Variable Set-up",Thematic Games,129437,7.22947,2012
12,Ra,1999.0,2,5,60,12,19097,7.47,177,2.35,18460.0,"Auction/Bidding, Auction: Once Around, Closed Economy Auction, Constrained Bidding, Push Your Luck, Set Collection",Strategy Games,12,7.52964,1999
822,Carcassonne,2000.0,2,5,45,7,101853,7.42,178,1.91,149337.0,"Area Majority / Influence, Map Addition, Tile Placement",Family Games,822,7.29602,2000
176189,Zombicide: Black Plague,2015.0,1,6,180,14,12651,7.68,179,2.51,21612.0,"Cooperative Game, Dice Rolling, Modular Board, Scenario / Mission / Campaign Game, Turn Order: Progressive, Variable Player Powers",Thematic Games,176189,7.22005,2015
